"entry_id","entry_date","distributor_code","story_id","timestamp","headline","symbol_1","symbol_2","symbol_3","symbol_4","symbol_5","symbol_6","symbol_7","symbol_8","symbol_9","symbol_10","url"
40142,"2021-09-27","CBW",22468975560,"2021-09-27 07:15:25","ADC Therapeutics Doses First Patient in Phase 1 Clinical Trial of A...","ADCT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468975560.html"
40143,"2021-09-27","CPZ",22468975556,"2021-09-27 07:15:25","Aurora Spine Corporation Announces Participation at the North Ameri...","ASG","ASAPF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468975556.html"
40144,"2021-09-27","BEN",22468975616,"2021-09-27 07:15:55","ADC Therapeutics Doses First Patient In Phase 1 Clinical Trial Of A...",NULL,"ADCT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468975616.html"
40145,"2021-09-27","BEN",22468975629,"2021-09-27 07:16:05","B of A Securities Upgrades Camden Prop Trust to Buy, Raises Price T...",NULL,"CPT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468975629.html"
40146,"2021-09-27","RTB",22468975745,"2021-09-27 07:17:16","Merck: Phase 3 Trial With KEYTRUDA Meets Endpoint In Patien...","MRK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468975745.html"
40147,"2021-09-27","CPZ",22468975816,"2021-09-27 07:17:35","OKYO Pharma Limited (""OKYO"" or the ""Company"") - Result of Annual Ge...","OKYO","EMMLF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468975816.html"
40148,"2021-09-27","RTB",22468975823,"2021-09-27 07:17:45","Ashland Now Sees FY Adj. EBITDA To Be Up To $10 Mln Below L...","ASH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468975823.html"
40149,"2021-09-27","RTB",22468975843,"2021-09-27 07:18:05","Ritchie Bros. To Acquire SmartEquip For About $175 Mln - Qu...","RBA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468975843.html"
40150,"2021-09-27","RTJ",22468975844,"2021-09-27 07:18:05","Ritchie Bros. To Acquire SmartEquip For About $175 Mln - Qu...","RBA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468975844.html"
40151,"2021-09-27","BEN",22468975888,"2021-09-27 07:18:45","B of A Securities Downgrades American Water Works Co to Underperfor...",NULL,"AWK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468975888.html"
40152,"2021-09-27","BEN",22468976359,"2021-09-27 07:19:25","Coty Expands Beauty Tech Offerings Globally With Omni-Channel Perfe...","COTY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468976359.html"
40153,"2021-09-27","BEN",22468976467,"2021-09-27 07:19:35","Why Raymond James, Credit Suisse Downgrade Altice USA?",NULL,"ATUS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468976467.html"
40154,"2021-09-27","RTB",22468976510,"2021-09-27 07:19:45","ADC Therapeutics Doses First Patient In Phase 1 Clinical Tr...","ADCT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468976510.html"
40155,"2021-09-27","BEN",22468976523,"2021-09-27 07:20:49","B of A Securities Downgrades Summit Hotel Properties to Underperfor...",NULL,"INN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468976523.html"
40156,"2021-09-27","BEN",22468976538,"2021-09-27 07:21:15","Citigroup Maintains Buy on Micron Technology, Lowers Price Target t...",NULL,"MU",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468976538.html"
40157,"2021-09-27","RTB",22468976589,"2021-09-27 07:21:35","Chemomab Therapeutics Collaborates With Leeds University To...","CMMB","2QV0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468976589.html"
40158,"2021-09-27","BEN",22468976619,"2021-09-27 07:22:05","Barclays Maintains Overweight on Accenture, Raises Price Target to ...",NULL,"ACN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468976619.html"
40159,"2021-09-27","BEN",22468976620,"2021-09-27 07:22:18","B of A Securities Downgrades Hyatt Hotels to Underperform, Announce...",NULL,"H",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468976620.html"
40160,"2021-09-27","RTB",22468976621,"2021-09-27 07:22:18","NRx Pharma Announces Improved Survival At One Year In Highl...","NRXP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468976621.html"
40161,"2021-09-27","BEN",22468977866,"2021-09-27 07:23:05","Citigroup Maintains Buy on PulteGroup, Lowers Price Target to $56",NULL,"PHM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468977866.html"
40162,"2021-09-27","BEN",22468977953,"2021-09-27 07:24:45","Citigroup Maintains Neutral on Toll Brothers, Lowers Price Target t...",NULL,"TOL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468977953.html"
40163,"2021-09-27","BEN",22468977985,"2021-09-27 07:24:55","Raymond James Maintains Strong Buy on Micron Technology, Lowers Pri...",NULL,"MU",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468977985.html"
40164,"2021-09-27","BEN",22468978077,"2021-09-27 07:25:55","Goldman Sachs Maintains Buy on Aptiv, Lowers Price Target to $174",NULL,"APTV",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978077.html"
40165,"2021-09-27","BEN",22468978142,"2021-09-27 07:26:35","Citigroup Maintains Buy on D.R. Horton, Lowers Price Target to $104",NULL,"DHI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978142.html"
40166,"2021-09-27","BEN",22468978181,"2021-09-27 07:27:15","Keybanc Maintains Overweight on WESCO International, Raises Price T...",NULL,"WCC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978181.html"
40167,"2021-09-27","BEN",22468978264,"2021-09-27 07:28:35","Goldman Sachs Maintains Buy on Amphenol, Raises Price Target to $80",NULL,"APH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978264.html"
40168,"2021-09-27","BEN",22468978272,"2021-09-27 07:28:45","Needham Initiates Coverage On IronNet with Buy Rating, Announces Pr...",NULL,"IRNT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978272.html"
40169,"2021-09-27","CPR",22468978277,"2021-09-27 07:28:55","Renew Energy Global to host Capital Markets Day on 12th October","7JU","RNW",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978277.html"
40170,"2021-09-27","RTB",22468978289,"2021-09-27 07:29:05","Ashland Cuts FY21 Adj. EBITDA View - Quick Facts","ASH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978289.html"
40171,"2021-09-27","CBW",22468978433,"2021-09-27 07:30:25","Aerie Pharmaceuticals to Participate in the Cantor Global Healthcar...","AERI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978433.html"
40172,"2021-09-27","CBW",22468978429,"2021-09-27 07:30:25","Navidea Biopharmaceuticals Appoints Michel Mikhail, Ph.D. as Chief ...","NAVB",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978429.html"
40173,"2021-09-27","CPZ",22468978432,"2021-09-27 07:30:25","Todos Medical Receives Approval by Amazon to Sell Immune Supplement...","TOMDF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978432.html"
40174,"2021-09-27","CPZ",22468978434,"2021-09-27 07:30:26","Dyne Therapeutics to Present at ChardanU+00E2U+0080U+0099s Virtual ...","DYN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978434.html"
40175,"2021-09-27","CPZ",22468978436,"2021-09-27 07:30:25","KemPharm to Present at the Benzinga Healthcare Small Cap Conference","KMPH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978436.html"
40176,"2021-09-27","CPZ",22468978437,"2021-09-27 07:30:25","Otonomy Announces Presentation of OTO-413 Clinical Results at AAO-H...","OTIC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978437.html"
40177,"2021-09-27","CPZ",22468978438,"2021-09-27 07:30:26","Community Redevelopment Announces Plans For Full Service In-House R...","CRDV",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978438.html"
40178,"2021-09-27","CPZ",22468978439,"2021-09-27 07:30:26","Intra-Cellular Therapies Announces Publication of Lumateperone Pivo...","ITCI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978439.html"
40179,"2021-09-27","CPZ",22468978440,"2021-09-27 07:30:26","Plus Therapeutics to Present at the Benzinga Healthcare Small Cap C...","PSTV",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978440.html"
40180,"2021-09-27","CPZ",22468978441,"2021-09-27 07:30:25","Crinetics Pharmaceuticals to Unveil its Parathyroid Hormone Recepto...","CRNX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978441.html"
40181,"2021-09-27","CPZ",22468978442,"2021-09-27 07:30:26","iBio Reports Fourth Quarter and Fiscal Year 2021 Financial Results ...","IBIO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978442.html"
40182,"2021-09-27","CPZ",22468978443,"2021-09-27 07:30:25","Intellia Therapeutics to Present at ChardanU+00E2U+0080U+0099s 5th ...","NTLA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978443.html"
40183,"2021-09-27","BEN",22468978463,"2021-09-27 07:30:55","Goldman Sachs Maintains Buy on Keysight Technologies, Raises Price ...",NULL,"KEYS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978463.html"
40184,"2021-09-27","CPR",22468978472,"2021-09-27 07:31:05","Solaris Expands Warintza East Discovery; Ongoing Drilling Targeting High Grade ","SLS","SLSSF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978472.html"
40185,"2021-09-27","CPR",22468978466,"2021-09-27 07:31:05","Neptune Wellness Appoints Randy Weaver as Interim Chief Financial Officer and ","NEPT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978466.html"
40186,"2021-09-27","CPR",22468978474,"2021-09-27 07:31:05","New Found Appoints Melissa Render, P.Geo., as Vice President of Exploration","NFGFF","NFG",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978474.html"
40187,"2021-09-27","CPR",22468978468,"2021-09-27 07:31:05","Palatin Announces Presentation of Positive Protective Effects of PL8331 and ","PTN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978468.html"
40188,"2021-09-27","CPR",22468978469,"2021-09-27 07:31:05","Soligenix Invited to Present at the Cantor Fitzgerald Global Healthcare ","SNGX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978469.html"
40189,"2021-09-27","CPR",22468978473,"2021-09-27 07:31:05","Australis Retains Delmorgan in $15M Capital Raise","AUSAF","AUSA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978473.html"
40190,"2021-09-27","BEN",22468978481,"2021-09-27 07:31:35","Neptune Wellness Appoints Randy Weaver As Interim Chief Financial O...",NULL,"NEPT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978481.html"
40191,"2021-09-27","RTB",22468978592,"2021-09-27 07:31:45","Chatham Seeks A Strategic Review Of Non-core Assets Of R.R","RRD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978592.html"
40192,"2021-09-27","RTB",22468978637,"2021-09-27 07:32:05","Palatin Presents Positive Protective Effects Of PL8331 And ...","PTN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978637.html"
40193,"2021-09-27","BEN",22468978647,"2021-09-27 07:32:25","iBio Q4 EPS $(0.12) Up From $(0.61) YoY, Sales $2.37M Up From $1.64...",NULL,"IBIO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978647.html"
40194,"2021-09-27","BEN",22468978649,"2021-09-27 07:32:35","Palatin To Present On Protective Effects Of PL8331 And PL9654 On Re...",NULL,"PTN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978649.html"
40195,"2021-09-27","BEN",22468978657,"2021-09-27 07:32:55","Amgen's Repatha Scores FDA Nod For Pediatric Patients Over 10 Years...",NULL,"AMGN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978657.html"
40196,"2021-09-27","BEN",22468978664,"2021-09-27 07:33:05","iBio FY21 EPS $(0.12) Up From $(0.61) YoY, Sales $2.37M Up From $1",NULL,"IBIO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978664.html"
40197,"2021-09-27","BEN",22468978665,"2021-09-27 07:33:05","Intra-Cellular Therapies Highlights Publication Of Lumateperone Piv...","ITCI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978665.html"
40198,"2021-09-27","BEN",22468978740,"2021-09-27 07:34:05","Crinetics Pharmaceuticals To Unveil Parathyroid Hormone Receptor An...",NULL,"CRNX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978740.html"
40199,"2021-09-27","RTB",22468978742,"2021-09-27 07:34:15","Navidea Biopharmaceuticals Appoints Michel Mikhail As Chief...","NAVB",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978742.html"
40200,"2021-09-27","RTB",22468978752,"2021-09-27 07:34:55","Biohaven Says Verdiperstat Fails In Multiple System Atrophy...","bhvn",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978752.html"
40201,"2021-09-27","RTB",22468978774,"2021-09-27 07:35:25","Neptune Wellness Appoints Randy Weaver As Interim CFO And R...","NEPT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978774.html"
40202,"2021-09-27","BEN",22468978960,"2021-09-27 07:35:55","Zebra Medical Vision Announces 8th FDA Clearance For Its Coronary A...","NNOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978960.html"
40203,"2021-09-27","BEN",22468978964,"2021-09-27 07:35:55","Otonomy To Present OTO-413 Clinical Results At AAO-HNS Annual Meeti...",NULL,"OTIC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978964.html"
40204,"2021-09-27","RTB",22468978949,"2021-09-27 07:35:55","New Found Appoints Melissa Render As VP Of Exploration","NFGFF","NFG",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468978949.html"
40205,"2021-09-27","BEN",22468981426,"2021-09-27 07:36:15","Zebra Medical Vision Announces 8th FDA Clearance For Its Coronary A...",NULL,"NNOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468981426.html"
40206,"2021-09-27","BEN",22468981529,"2021-09-27 07:36:35","'Music streaming service #Spotify has confirmed #iPhone user compla...","AAPL","SPOT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468981529.html"
40207,"2021-09-27","BEN",22468981547,"2021-09-27 07:37:05","Deutsche Bank Maintains Hold on Cree, Lowers Price Target to $90",NULL,"CREE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468981547.html"
40208,"2021-09-27","BEN",22468981554,"2021-09-27 07:37:35","9 Meters Biopharma, Inc. Announces Partnership With Non-Profit Glut...",NULL,"NMTR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468981554.html"
40393,"2021-09-27","BEN",22468987007,"2021-09-27 08:14:37","SeaChange Names Peter Aquino Pres, CEO",NULL,"SEAC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468987007.html"
40209,"2021-09-27","BEN",22468981557,"2021-09-27 07:37:45","KemPharm To Present At Benzinga Healthcare Small Cap Conference Sep...",NULL,"KMPH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468981557.html"
40210,"2021-09-27","BEN",22468981645,"2021-09-27 07:38:25","Plus Therapeutics To Present At Benzinga Healthcare Small Cap Confe...",NULL,"PSTV",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468981645.html"
40211,"2021-09-27","BEN",22468981657,"2021-09-27 07:39:05","Dyne Therapeutics To Present At Chardan's Virtual 5th Annual Geneti...",NULL,"DYN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468981657.html"
40212,"2021-09-27","BEN",22468981666,"2021-09-27 07:39:35","Aerie Pharmaceuticals To Participate In The Cantor Global Healthcar...",NULL,"AERI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468981666.html"
40213,"2021-09-27","BEN",22468981729,"2021-09-27 07:39:55","Deutsche Bank Maintains Hold on Constellation Brands, Lowers Price ...",NULL,"STZ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468981729.html"
40214,"2021-09-27","BEN",22468981738,"2021-09-27 07:40:05","Intellia Therapeutics To Present At Chardan's 5th Annual Genetic Me...",NULL,"NTLA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468981738.html"
40215,"2021-09-27","BEN",22468981854,"2021-09-27 07:40:55","Soligenix Invited To Present At The Cantor Fitzgerald Global Health...",NULL,"SNGX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468981854.html"
40216,"2021-09-27","CPR",22468981853,"2021-09-27 07:40:55","Scotch-Brite(tm) and Phylagen Introduce the First Consumer Home Cleanliness ","MMM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468981853.html"
40217,"2021-09-27","BEN",22468981870,"2021-09-27 07:41:25","The Unintended Consequences of Ever-Increasing Marijuana Potency","ANEB",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468981870.html"
40218,"2021-09-27","BEN",22468981951,"2021-09-27 07:42:25","Deutsche Bank Maintains Hold on PepsiCo, Raises Price Target to $158",NULL,"PEP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468981951.html"
40219,"2021-09-27","RTB",22468981965,"2021-09-27 07:43:55","Scotch-Brite And Phylagen Introduce Scotch-Brite Clean Scan","MMM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468981965.html"
40220,"2021-09-27","CPR",22468982086,"2021-09-27 07:45:35","Eco Depot Inc announces excellent ASTM Water Vapor transmission test results","ECDP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468982086.html"
40221,"2021-09-27","BEN",22468982156,"2021-09-27 07:46:05","RBC Capital Maintains Sector Perform on Seagen, Raises Price Target...",NULL,"SGEN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468982156.html"
40222,"2021-09-27","BEN",22468982172,"2021-09-27 07:46:45","Accenture: Q4 Earnings Insights",NULL,"ACN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468982172.html"
40223,"2021-09-27","BEN",22468982254,"2021-09-27 07:48:15","Darden Restaurants: Q1 Earnings Insights",NULL,"DRI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468982254.html"
40224,"2021-09-27","BEN",22468982263,"2021-09-27 07:49:05","Rite Aid: Q2 Earnings Insights",NULL,"RAD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468982263.html"
40225,"2021-09-27","BEN",22468982287,"2021-09-27 07:49:55","Altamira Therapeutics Provides Update On Bentrio Program; Says 510(...","CYTO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468982287.html"
40226,"2021-09-27","CPZ",22468982399,"2021-09-27 07:50:30","Slinger to Acquire GAMEFACE.AI, an Award-Winning Artificial Intelli...","SLBG",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468982399.html"
40227,"2021-09-27","BEN",22468982404,"2021-09-27 07:50:46","Recap: MedMen Enterprises Q4 Earnings",NULL,"MMNFF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468982404.html"
40228,"2021-09-27","BEN",22468982418,"2021-09-27 07:51:25","Applied Genetic: Q4 Earnings Insights",NULL,"AGTC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468982418.html"
40229,"2021-09-27","BEN",22468982504,"2021-09-27 07:52:25","Recap: Aehr Test Systems Q1 Earnings",NULL,"AEHR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468982504.html"
40230,"2021-09-27","BEN",22468982512,"2021-09-27 07:52:55","AAR: Q1 Earnings Insights",NULL,"AIR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468982512.html"
40231,"2021-09-27","RTB",22468982519,"2021-09-27 07:53:05","Roberto Cuca To Be TELA Bio's New CFO And COO","TELA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468982519.html"
40232,"2021-09-27","BEN",22468982520,"2021-09-27 07:53:05","10 Biggest Price Target Changes For Monday",NULL,"AMZN","AZN","BBBY","COST","ICLR","INMD","MSM","NKE","VC","192.168.68.204/22468982520.html"
40233,"2021-09-27","BEN",22468982526,"2021-09-27 07:53:35","CalAmp: Q2 Earnings Insights",NULL,"CAMP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468982526.html"
40234,"2021-09-27","BEN",22468983925,"2021-09-27 07:54:25","Recap: Nike Q1 Earnings",NULL,"NKE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468983925.html"
40235,"2021-09-27","BEN",22468983971,"2021-09-27 07:55:35","Recap: Vail Resorts Q4 Earnings",NULL,"MTN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468983971.html"
40236,"2021-09-27","RTB",22468983976,"2021-09-27 07:55:55","FDA Accepts Bristol Myers' SBLA For Opdivo + Yervoy And Opd...","bmy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468983976.html"
40237,"2021-09-27","BEN",22468983977,"2021-09-27 07:55:55","Goldman Sachs Maintains Buy on General Motors, Lowers Price Target ...",NULL,"GM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468983977.html"
40238,"2021-09-27","BEN",22468984050,"2021-09-27 07:56:25","Progress Software: Q3 Earnings Insights",NULL,"PRGS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468984050.html"
40239,"2021-09-27","BEN",22468984064,"2021-09-27 07:57:05","Recap: Costco Wholesale Q4 Earnings",NULL,"COST",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468984064.html"
40240,"2021-09-27","BEN",22468984077,"2021-09-27 07:57:35","Trip.com Group: Q2 Earnings Insights",NULL,"TCOM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468984077.html"
40241,"2021-09-27","CPZ",22468984159,"2021-09-27 07:58:25","BIO-key Expands Product Line and Market Reach with Launch of FIDO2 ...","BKYI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468984159.html"
40242,"2021-09-27","CPR",22468984163,"2021-09-27 07:58:55","Unisys Named a Leader in Next-Gen Private and Hybrid Cloud Managed Services by ","UIS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468984163.html"
40243,"2021-09-27","BEN",22468984173,"2021-09-27 07:59:05","BIO-key International Announces Immediate Availability Of New Lineu...","BKYI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468984173.html"
40244,"2021-09-27","RTB",22468984175,"2021-09-27 07:59:25","IBio FY Loss Per Share $0.12 Vs Loss $0.61 Last Year","IBIO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468984175.html"
40245,"2021-09-27","BEN",22468984308,"2021-09-27 08:00:15","The Metaverse Takes Shape as Several Themes Converge",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468984308.html"
40246,"2021-09-27","CPZ",22468984375,"2021-09-27 08:00:25","SeaChange International Appoints Veteran TMT Executive Peter D. Aqu...","TMTS","SEAC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468984375.html"
40247,"2021-09-27","CPZ",22468984392,"2021-09-27 08:00:25","Microlab Expands Portfolio of Award-Winning SMART Passives System S...","WTT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468984392.html"
40248,"2021-09-27","CPZ",22468984378,"2021-09-27 08:00:26","MariMed Announces Appointment of Steve West asU+00C2U+00A0Vice Pres...","MRMD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468984378.html"
40249,"2021-09-27","CPZ",22468984384,"2021-09-27 08:00:26","RioCan Real Estate Investment TrustU+00C2U+00A0Schedules Third Quar...",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468984384.html"
40250,"2021-09-27","CBW",22468984414,"2021-09-27 08:00:26","Brightcove to Host Virtual Investor Session at PLAY 2021","BCOV",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468984414.html"
40251,"2021-09-27","CPZ",22468984387,"2021-09-27 08:00:26","STMicroelectronics Announces Status of Common Share Repurchase Program","STM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468984387.html"
40252,"2021-09-27","CPZ",22468984380,"2021-09-27 08:00:26","Puyi Inc. Files Fiscal Year 2021 Annual Report on Form 20-F with th...","PUYI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468984380.html"
40253,"2021-09-27","CPZ",22468984381,"2021-09-27 08:00:27","Immunovant to Participate in Roivant R&D Day 2021","IMVT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.168.68.204/22468984381.html"
